meanAx,sdAx,rangeAx,meanAy,sdAy,rangeAy,meanAz,sdAz,rangeAz,meanGx,sdGx,rangeGx,meanGy,sdGy,rangeGy,meanGz,sdGz,rangeGz,label,studentId
0.8553,0.1601,0.5608,-0.0099,0.1255,0.4681,-0.5307,0.1769,-0.5231,-51.6439,48.082,-160.4004,-204.6021,138.0416,-410.5225,14.7542,14.8178,-49.9878,left,11965827
0.9741,0.2826,1.0239,-0.1604,0.1202,0.4886,-0.5137,0.2018,-0.5762,-73.1567,64.2239,-184.2041,-219.576,173.4824,-482.3608,18.2658,24.7053,-78.0029,left,11965827
0.9728,0.2219,0.7826,-0.234,0.0868,0.2996,-0.5925,0.1376,-0.4097,-71.7651,40.5827,-133.3008,-204.598,101.0191,-284.9731,38.265,20.6703,-67.1997,left,11965827
0.7942,0.1781,0.6865,-0.3818,0.0882,0.3568,-0.7185,0.1629,-0.5049,-68.4855,62.0786,-173.8892,-167.7734,119.8855,-326.6602,39.1764,22.535,-73.7915,left,11965827
0.7784,0.2204,0.8022,-0.4238,0.0679,0.2235,-0.7124,0.1662,-0.4526,-48.9787,38.0976,-136.6577,-143.5872,101.0642,-252.4414,25.4069,12.4945,-41.748,left,11965827
0.9226,0.2111,0.7559,-0.3585,0.0684,0.2767,-0.6623,0.1349,-0.4349,-55.5216,58.0871,-187.0117,-177.8768,159.8911,-407.5317,18.0054,26.0801,-86.731,left,11965827
0.7192,0.18,0.5861,-0.3869,0.0411,0.1436,-0.8212,0.1153,-0.3589,-42.4886,47.3811,-140.3809,-128.597,114.0317,-299.8047,37.7238,28.0985,-99.4263,left,11965827
0.7438,0.2102,0.8095,-0.3734,0.0767,0.3107,-0.7916,0.1408,-0.3857,-47.2656,46.9935,-143.5547,-140.568,114.4195,-318.2373,30.0985,14.4683,-61.3403,left,11965827
0.8367,0.2006,0.7254,-0.2698,0.0489,0.142,-0.7671,0.1504,-0.5145,-42.3136,45.9083,-126.2207,-148.4497,143.1856,-398.0713,30.9285,22.5249,-74.646,left,11965827
0.5563,0.1232,0.4885,-0.3408,0.1051,0.3448,-0.8683,0.1321,-0.4238,-34.965,20.2965,-72.8149,-164.0462,57.2257,-175.293,24.353,28.9446,-96.4355,left,11965827
0.9088,0.1812,0.6663,-0.3305,0.0856,0.3438,-0.6504,0.1526,-0.4905,-52.4333,44.172,-128.3569,-176.355,131.7184,-394.7754,21.4884,21.2466,-69.397,left,11965827
0.8566,0.2197,0.86,-0.2418,0.1112,0.4155,-0.6755,0.2122,-0.6038,-51.1922,55.2025,-167.6025,-176.4771,125.3887,-370.3003,-0.2604,14.236,-51.7578,left,11965827
0.8248,0.2001,0.809,-0.2697,0.0593,0.2298,-0.6836,0.1567,-0.4628,-54.2521,32.9796,-103.5156,-168.3675,113.0532,-298.8892,19.0592,15.1631,-53.3447,left,11965827
0.7429,0.1842,0.692,-0.2789,0.0393,0.1727,-0.8444,0.1648,-0.4924,-59.0942,52.8141,-142.1509,-128.0965,112.5596,-303.5889,1.2655,19.2348,-54.2603,left,11965827
0.9782,0.2608,0.9668,-0.3657,0.0897,0.254,-0.5878,0.183,-0.5457,-63.6353,52.457,-139.3433,-162.1257,139.0072,-358.0322,22.7824,13.5475,-46.3867,left,11965827
0.8458,0.2215,0.7609,-0.3523,0.117,0.6119,-0.707,0.2251,-0.642,-57.6416,55.7463,-150.8179,-144.165,119.2605,-369.0796,2.6408,36.8624,-149.5972,left,11965827
0.7392,0.1671,0.6737,-0.3459,0.0859,0.3179,-0.7732,0.1429,-0.4807,-52.2217,42.5927,-119.5068,-158.5205,93.5939,-263.3667,17.8833,18.6171,-65.0635,left,11965827
0.7554,0.1834,0.7371,-0.3252,0.0615,0.2239,-0.7687,0.2068,-0.6505,-59.7493,54.8794,-151.3062,-159.7534,133.9192,-343.689,14.5182,24.4862,-85.2661,left,11965827
0.7575,0.1293,0.5439,-0.4015,0.0755,0.3411,-0.7436,0.1708,-0.4408,-56.5348,62.6221,-164.978,-114.9048,119.1978,-293.7012,17.6839,24.0632,-76.9653,left,11965827
0.8474,0.1525,0.564,-0.2416,0.0524,0.2081,-0.709,0.1789,-0.5412,-59.5662,48.0805,-139.3433,-143.1844,118.2771,-332.4585,14.3636,15.7661,-53.4058,left,11965827
1.327,0.4856,1.7086,-0.1124,0.0747,0.2074,-0.1167,0.1328,-0.43,-20.3247,16.7421,-53.2227,-35.3638,17.347,-51.2085,-76.8962,45.6238,-122.8027,up,11965827
1.2913,0.4745,1.5451,-0.108,0.1339,0.3876,-0.1572,0.1043,-0.3086,-26.8758,20.4961,-60.791,-67.1997,26.1179,-77.6367,-62.3901,36.8066,-107.5439,up,11965827
0.702,0.2424,0.7205,0.3206,0.0594,0.2098,-0.5632,0.1834,-0.5914,-1.1719,31.6586,-106.3232,-171.5169,107.1324,-322.998,10.2743,26.7535,-96.4966,up,11965827
1.2788,0.5172,1.6024,-0.1814,0.1398,0.442,-0.2431,0.1233,-0.3761,-30.8146,7.4918,-25.8789,-57.7352,22.63,-70.6177,-65.2954,22.806,-85.6934,up,11965827
0.8254,0.2959,0.988,0.2493,0.0592,0.2179,-0.4638,0.0764,-0.247,4.2725,44.5682,-151.3062,-170.1823,121.1323,-327.3315,-16.7928,32.109,-120.1782,up,11965827
1.3007,0.4091,1.3487,-0.2357,0.1263,0.4402,-0.2619,0.098,-0.3085,-14.738,13.7733,-43.335,-57.4788,22.9964,-71.4722,-43.1478,34.4046,-104.9194,up,11965827
1.2721,0.4454,1.5386,-0.2718,0.127,0.4076,-0.3004,0.1346,-0.4303,-18.811,20.4192,-67.688,-55.717,21.591,-69.6411,-49.231,32.3303,-97.0459,up,11965827
0.5374,0.1146,0.2786,0.1894,0.0369,0.0934,-0.5319,0.097,-0.2703,-2.7618,10.2955,-25.1465,-327.6825,63.9204,-146.7285,-0.4272,28.4176,-73.6694,up,11965827
1.3596,0.5198,1.7466,-0.282,0.1351,0.4097,-0.143,0.1079,-0.3603,-28.7598,15.3771,-47.3633,-68.929,33.5817,-101.5015,-69.8853,37.1371,-96.9849,up,11965827
0.6462,0.1885,0.5864,0.3529,0.0868,0.288,-0.492,0.1437,-0.527,3.8493,22.0064,-69.5801,-132.1004,123.0169,-357.666,-18.5018,27.0435,-107.2388,up,11965827
0.6596,0.1722,0.67,0.3452,0.0888,0.2813,-0.5531,0.1225,-0.4197,5.127,20.2632,-69.1528,-138.4603,92.7296,-250.9155,-30.5745,32.125,-107.2388,up,11965827
0.5968,0.2017,0.641,0.3611,0.0815,0.3065,-0.6321,0.1327,-0.4851,9.1187,46.6933,-146.0571,-126.7131,47.159,-145.752,-15.9912,22.2312,-89.3555,up,11965827
0.7146,0.1778,0.6478,0.263,0.084,0.2461,-0.5433,0.1226,-0.3983,-8.8135,21.7449,-80.5664,-122.1517,99.4789,-260.1318,-27.0711,25.8634,-75.9277,up,11965827
0.7263,0.169,0.6757,0.3083,0.0384,0.1385,-0.584,0.0664,-0.22,11.731,31.9502,-101.0132,-141.2801,100.207,-278.9917,-25.3866,17.8797,-61.5234,up,11965827
0.6273,0.1638,0.6335,0.3547,0.1133,0.3619,-0.5028,0.1514,-0.4887,38.7939,55.2102,-175.8423,-157.9509,126.8652,-343.3838,-41.5731,51.3677,-187.2559,up,11965827
0.6024,0.149,0.5711,0.3739,0.0379,0.1307,-0.4959,0.1456,-0.5523,26.3306,49.7775,-150.6958,-134.8958,93.4689,-239.4409,-7.9834,20.7715,-83.313,up,11965827
0.7326,0.2003,0.7009,0.3321,0.0831,0.3779,-0.5448,0.1213,-0.4533,20.4142,27.3531,-95.0928,-128.8737,92.2924,-297.6074,-21.049,28.0746,-100.4639,up,11965827
0.6938,0.1629,0.5845,0.3796,0.0691,0.2151,-0.5993,0.1336,-0.4726,13.9893,13.3904,-54.6875,-122.5586,117.777,-342.1631,-23.3643,24.3011,-80.5664,up,11965827
0.4711,0.145,0.4943,0.3837,0.0935,0.3707,-0.5563,0.1726,-0.5333,18.5059,24.636,-84.4727,-142.2892,88.0811,-221.4966,-35.8439,13.4373,-52.6123,up,11965827
0.5523,0.1415,0.4795,0.3212,0.1222,0.4816,-0.4674,0.1844,-0.6188,15.4134,40.1934,-137.207,-139.0462,94.1133,-262.6953,-18.3716,14.5373,-49.8047,up,11965827
0.7062,0.1673,0.6132,0.3085,0.0727,0.2682,-0.5831,0.1386,-0.4884,16.6748,20.7323,-77.8198,-139.1805,103.4776,-304.9927,-10.9619,15.8048,-50.9644,up,11965827
0.655,0.1504,0.5287,0.3309,0.0639,0.2376,-0.5502,0.141,-0.41,15.9587,17.8195,-68.0542,-136.853,120.1597,-312.8052,-8.4106,15.2397,-57.7393,up,11965827
0.7131,0.3202,0.8309,-0.1812,0.0816,-0.2701,-0.5282,0.2136,-0.7341,5.3711,37.1817,-131.6528,-204.4922,114.5353,-376.6479,4.187,26.2636,-95.459,down,11965827
0.7801,0.369,0.9558,-0.2129,0.149,-0.5158,-0.4852,0.1742,-0.5934,24.1292,51.0448,-168.335,-218.1071,133.4125,-347.1069,1.3875,27.5981,-105.1025,down,11965827
0.743,0.2423,0.8232,-0.1462,0.0748,-0.2698,-0.6347,0.0988,-0.2959,11.5763,28.9106,-86.1816,-166.7765,67.0575,-224.3042,-10.616,36.4418,-119.3848,down,11965827
0.8654,0.3299,0.981,-0.1035,0.1042,-0.3729,-0.5331,0.1368,-0.4473,22.4894,66.187,-209.1064,-209.6069,101.5552,-305.3589,-15.0309,34.3723,-122.9248,down,11965827
0.6517,0.2877,0.8604,-0.1067,0.1016,-0.3866,-0.6341,0.1497,-0.4592,39.1357,44.4596,-147.0337,-163.4562,72.0975,-197.1436,-23.8973,31.7824,-127.5635,down,11965827
0.7625,0.3224,0.913,-0.0908,0.1237,-0.3963,-0.5449,0.203,-0.6239,16.2923,49.444,-158.0811,-198.9421,96.5673,-289.3066,-24.6257,28.8373,-121.8872,down,11965827
0.5233,0.2979,0.7844,-0.1171,0.1503,-0.4256,-0.7205,0.192,-0.5792,50.533,38.003,-127.9907,-169.0592,108.2631,-329.4067,-16.6992,37.4445,-121.3989,down,11965827
0.6032,0.312,0.8386,-0.0341,0.0876,-0.2942,-0.7047,0.1403,-0.4629,9.786,50.0812,-182.9224,-166.8213,79.9888,-261.2305,-22.3429,29.1981,-100.2197,down,11965827
0.6765,0.2583,0.7775,-0.0848,0.0827,-0.3167,-0.6489,0.1394,-0.3998,17.9525,64.0296,-196.4722,-151.8514,55.4361,-158.6304,-23.8485,25.8646,-86.5479,down,11965827
0.6083,0.2861,0.7648,-0.149,0.0872,-0.3203,-0.6599,0.1437,-0.4352,32.194,39.9566,-146.3623,-142.7124,48.813,-160.2173,1.9979,18.9092,-73.3032,down,11965827
0.7196,0.2831,0.8503,-0.1542,0.0639,-0.2589,-0.5917,0.1201,-0.3472,14.742,57.9876,-180.7251,-158.9762,81.3703,-228.6987,-18.9331,18.2172,-59.6924,down,11965827
0.7299,0.3132,0.8528,-0.1233,0.0551,-0.1995,-0.5651,0.1347,-0.4918,15.6738,27.2093,-88.1958,-173.6776,94.2689,-276.4893,-34.9731,40.3317,-135.498,down,11965827
0.7178,0.3698,1.0715,-0.1812,0.1199,-0.3652,-0.6543,0.1883,-0.6482,18.2699,51.2994,-154.2969,-176.4933,103.5005,-317.0166,-3.3732,19.9126,-83.9844,down,11965827
0.6197,0.3299,0.933,-0.1754,0.1707,-0.6968,-0.6494,0.2085,-0.672,23.0957,49.307,-167.9688,-174.7762,96.122,-296.1426,-13.0697,55.959,-217.7124,down,11965827
0.7671,0.3479,1.1554,-0.1678,0.0999,-0.3348,-0.649,0.1082,-0.4398,-6.1117,38.4544,-127.0752,-163.7573,97.3313,-280.3345,-13.8143,36.5289,-126.3428,down,11965827
0.8157,0.337,1.1194,-0.1816,0.0852,-0.278,-0.6544,0.0989,-0.3394,18.5221,41.9546,-157.4097,-166.0807,88.7639,-263.3057,-8.1462,15.7396,-55.603,down,11965827
0.7708,0.3289,0.9979,-0.0944,0.0851,-0.288,-0.6158,0.1102,-0.4013,8.9152,37.8133,-134.8267,-164.4368,88.8212,-271.1792,-19.3929,25.9544,-74.8291,down,11965827
0.8083,0.3723,1.049,-0.1053,0.0593,-0.1877,-0.648,0.1011,-0.3779,-0.6958,32.3079,-110.4736,-165.8854,101.0846,-311.9507,-18.0094,21.9851,-88.9282,down,11965827
0.7728,0.2957,0.9152,-0.1652,0.0556,-0.2119,-0.6692,0.1187,-0.4135,16.1051,29.2185,-85.3882,-162.6221,87.1978,-237.854,-11.1898,34.9136,-142.4561,down,11965827
0.8474,0.3401,1.0494,-0.248,0.0937,-0.3054,-0.5762,0.1031,-0.415,1.8677,22.982,-95.6421,-168.0827,118.1075,-332.2754,1.827,15.656,-55.8472,down,11965827
0.7995,0.2591,0.9666,-0.1887,0.0815,-0.2458,-0.5375,0.1027,-0.3725,22.111,32.0131,-106.9336,-157.2632,98.5573,-276.123,1.0091,29.0109,-125.5493,down,11965827
0.7852,0.2893,0.954,-0.1775,0.0528,-0.1979,-0.6406,0.0939,-0.3113,1.9043,38.5059,-155.4565,-173.0916,99.3716,-295.4712,-13.7939,26.4383,-92.8345,down,11965827
0.7368,0.313,1.0115,-0.2392,0.0768,-0.2734,-0.67,0.1059,-0.3331,-2.9826,31.9495,-105.1025,-145.1497,75.1598,-227.2949,-22.7865,19.3299,-63.2935,down,11965827
0.6921,0.2402,0.824,-0.1789,0.094,-0.2833,-0.7426,0.098,-0.33,10.5225,31.1292,-117.0654,-141.8457,76.2751,-192.1997,-9.8674,29.7327,-88.623,down,11965827
0.6377,0.2486,0.8041,-0.2472,0.0819,-0.2383,-0.749,0.0639,-0.2102,-12.1867,23.1541,-93.8721,-135.6689,49.2965,-153.5034,-27.7344,25.328,-93.1396,down,11965827
0.703,0.3218,0.9875,-0.2102,0.0853,-0.3366,-0.7044,0.1226,-0.5007,-2.592,34.6976,-125.7324,-145.2881,78.17,-218.5669,-20.2433,21.7484,-88.0737,down,11965827
0.6079,0.1483,0.4954,-0.196,0.077,-0.2888,-0.7856,0.0728,-0.2802,2.6855,36.1594,-118.4082,-84.1756,117.2562,-306.8237,-15.5558,21.8321,-68.1763,down,11965827
0.7452,0.2528,0.8665,-0.0535,0.071,0.2375,-0.5598,0.1731,0.5499,11.0921,41.135,170.105,-180.6315,117.0887,291.0767,10.9456,17.913,67.3218,push,11965827
0.6914,0.2277,0.7119,-0.1052,0.1018,0.2767,-0.6336,0.1743,0.5461,8.5449,30.3314,109.2529,-147.7458,86.6927,258.0566,-22.408,39.3363,143.7378,push,11965827
0.6975,0.2727,0.8106,-0.1083,0.117,0.4234,-0.6591,0.1877,0.5902,9.79,53.0899,220.3369,-164.506,92.694,315.7959,4.7485,25.4432,92.5293,push,11965827
0.735,0.2154,0.6946,-0.1939,0.088,0.2905,-0.6363,0.1068,0.3545,-0.8789,27.7397,108.1543,-142.1305,110.8359,325.2563,-14.4368,18.0338,70.6177,push,11965827
0.7833,0.1883,0.6745,-0.2138,0.0908,0.3113,-0.5911,0.1537,0.4067,-6.604,42.7667,170.8374,-163.619,120.3363,298.8281,-41.9515,45.1777,158.5083,push,11965827
0.8101,0.2048,0.697,-0.1698,0.1041,0.3228,-0.5895,0.1351,0.3929,-6.6895,33.0423,107.2998,-163.3138,107.1175,307.1289,-60.1888,22.1319,78.5522,push,11965827
0.6399,0.2462,0.7454,-0.1561,0.0882,0.2971,-0.6906,0.1372,0.4047,-0.6632,28.7215,107.605,-155.9937,88.0691,288.4521,-29.5369,32.6857,128.7842,push,11965827
0.7333,0.2255,0.7955,-0.2894,0.1159,0.4166,-0.655,0.1181,0.3466,-46.5332,46.4129,173.1567,-158.8501,120.1361,346.4966,-48.2747,47.2814,163.9404,push,11965827
0.8048,0.1885,0.744,-0.2116,0.1408,0.4741,-0.5899,0.1031,0.2849,-16.1702,31.4868,134.6436,-134.5215,105.8055,304.2603,-89.9048,67.8785,196.3501,push,11965827
0.6778,0.2521,0.8244,-0.2271,0.0853,0.2679,-0.7026,0.1361,0.4252,-3.8859,35.7977,125.0,-144.043,72.0733,265.1978,-6.2378,23.7887,72.3267,push,11965827
0.6963,0.2277,0.7103,-0.1928,0.1147,0.373,-0.695,0.0907,0.2854,-15.3971,42.9142,178.2227,-141.3615,92.7055,287.9028,-40.2873,30.5187,84.3506,push,11965827
0.7191,0.1755,0.599,-0.1977,0.0684,0.2541,-0.68,0.1369,0.4177,-5.6478,27.5749,115.5396,-139.2578,92.7493,289.2456,-9.7819,23.1887,79.895,push,11965827
0.6589,0.222,0.6879,-0.1718,0.1077,0.3841,-0.7197,0.1164,0.3684,-22.5382,27.7991,97.8394,-140.4338,89.8565,280.3345,-27.8198,11.902,43.0298,push,11965827
0.6782,0.1486,0.5265,-0.1596,0.1047,0.3556,-0.752,0.1232,0.4575,-13.4725,28.6393,91.9189,-120.7886,127.2986,364.7461,-19.5801,23.6981,79.1016,push,11965827
0.6572,0.2291,0.7018,-0.099,0.1131,0.3811,-0.7307,0.1011,0.4309,13.9364,33.8127,109.8633,-119.4214,86.9657,308.8989,4.6143,39.0805,149.9634,push,11965827
0.6494,0.1637,0.6072,-0.1484,0.1019,0.3516,-0.7622,0.0908,0.3274,-7.0028,19.3475,75.9277,-106.4372,93.3884,282.5928,-20.1457,40.4031,145.2026,push,11965827
0.6539,0.1909,0.6754,-0.1766,0.0711,0.3022,-0.7105,0.1444,0.469,-14.8519,27.6726,96.8018,-129.3823,112.1808,330.3223,-17.7165,38.5933,148.4375,push,11965827
0.7183,0.1824,0.6034,-0.1441,0.0781,0.2611,-0.6843,0.1171,0.3841,-6.4128,27.1573,121.2158,-145.3573,118.6921,326.2939,-18.7052,29.1826,86.6089,push,11965827
0.6605,0.2255,0.7657,-0.1891,0.1335,0.5767,-0.6754,0.1151,0.3533,-26.2492,53.2788,173.8281,-144.1325,130.739,365.4785,-5.9001,47.2645,177.1851,push,11965827
0.696,0.1304,0.558,-0.1386,0.069,0.2281,-0.8218,0.1481,0.5389,-2.242,20.3655,76.5381,-114.7135,117.2307,326.9653,-21.6187,16.1655,58.96,push,11965827
0.8843,0.2282,0.7579,0.2588,0.0486,0.1467,-0.3921,0.1715,-0.5112,9.0454,5.2053,-19.2871,-193.1315,135.2024,-382.3853,-59.1024,42.7737,-120.0562,right,11611553
0.8248,0.2779,0.7795,0.1639,0.0688,0.1796,-0.5111,0.1993,-0.5511,-6.6162,8.9304,-31.25,-181.6366,123.5397,-322.2656,-54.3742,37.6334,-95.5811,right,11611553
0.8036,0.2579,0.7231,0.1332,0.0652,0.201,-0.5355,0.2142,-0.644,-1.7619,6.1113,-19.043,-198.8444,92.0238,-265.0146,-57.9427,23.0389,-69.0308,right,11611553
0.7062,0.2979,0.8649,0.1342,0.0874,0.2606,-0.6604,0.2092,-0.6128,-3.7272,4.7812,-15.564,-189.1764,59.5881,-193.9087,-62.679,20.9873,-65.3076,right,11611553
0.6013,0.2187,0.7375,0.1384,0.0183,0.0583,-0.7983,0.1885,-0.6063,16.7074,5.4791,-18.0664,-147.6725,20.7408,-86.2427,-36.0474,6.0594,-20.813,right,11611553
0.6702,0.2234,0.7708,0.1247,0.0357,0.1207,-0.727,0.1719,-0.5771,5.0415,6.691,-22.522,-170.6177,41.3963,-115.7837,-41.6667,12.744,-35.8887,right,11611553
0.5857,0.2497,0.7761,0.1918,0.0393,0.1325,-0.7968,0.1974,-0.6193,9.2407,4.1011,-13.0615,-156.1198,33.7523,-141.4795,-46.6634,10.0805,-39.3677,right,11611553
0.7021,0.2891,0.8521,0.1185,0.072,0.1902,-0.669,0.2316,-0.6332,7.3242,4.6958,-17.4561,-176.3509,43.4218,-151.123,-61.3892,18.3289,-60.3027,right,11611553
0.6346,0.2429,0.7901,0.0881,0.0363,0.1113,-0.7517,0.1655,-0.521,14.4775,3.2662,-11.6577,-154.8706,27.5276,-101.2573,-56.4534,7.4852,-27.6489,right,11611553
0.5361,0.2515,0.6977,0.1033,0.0409,0.1464,-0.8361,0.1612,-0.5261,13.1795,4.9318,-18.5547,-143.1641,35.5028,-135.3149,-48.7223,13.9938,-52.063,right,11611553
0.7644,0.2275,0.7559,0.0279,0.053,0.1662,-0.6446,0.1973,-0.6329,10.0464,2.4073,-8.1787,-169.9097,50.7967,-175.5371,-56.5796,15.9811,-56.5186,right,11611553
0.7992,0.2568,0.8148,-0.0181,0.068,0.2198,-0.5923,0.2049,-0.6511,5.2653,2.6979,-9.0332,-165.7471,82.5464,-250.1221,-60.144,28.8622,-85.6323,right,11611553
0.6548,0.2108,0.7209,0.0528,0.0496,0.1566,-0.7688,0.1651,-0.539,8.7524,8.2397,-29.4189,-157.4463,32.0817,-129.1504,-46.0164,12.1336,-45.3491,right,11611553
0.6017,0.1709,0.6259,0.0867,0.0318,0.118,-0.8257,0.1067,-0.4129,4.9113,1.7992,-8.1787,-134.1716,35.6046,-131.3477,-42.7002,11.7905,-41.5039,right,11611553
0.4476,0.1675,0.5479,0.0931,0.0215,0.0708,-0.9285,0.092,-0.3005,6.9987,4.2606,-16.6016,-100.7853,26.6287,-91.2476,-23.7305,9.1039,-34.6069,right,11611553
0.6275,0.2438,0.7395,0.0718,0.0515,0.1572,-0.7743,0.1659,-0.5214,2.6082,3.3462,-10.437,-149.0926,30.147,-103.3325,-47.286,10.7911,-34.668,right,11611553
0.6821,0.2293,0.7388,0.0508,0.0617,0.207,-0.7266,0.1568,-0.5147,3.7679,4.0741,-14.6484,-145.5607,49.9109,-178.772,-56.958,18.4954,-67.749,right,11611553
0.6446,0.2292,0.8001,0.0728,0.0634,0.2261,-0.7806,0.1479,-0.5131,2.8646,3.036,-10.1929,-139.4368,41.481,-150.1465,-57.723,14.5488,-47.9126,right,11611553
0.5978,0.2174,0.6937,0.105,0.0495,0.1663,-0.8004,0.1199,-0.397,6.2297,2.1812,-7.5684,-134.9691,24.1626,-72.876,-53.1698,8.2356,-25.8179,right,11611553
0.6747,0.2451,0.8202,0.054,0.0396,0.1252,-0.7222,0.1879,-0.6017,16.7725,5.2599,-18.4937,-175.0081,38.2758,-112.9761,-54.834,11.5627,-35.1562,right,11611553
0.6441,0.2254,0.714,0.0843,0.0544,0.1697,-0.7525,0.1571,-0.5016,8.6914,2.0154,-7.5073,-154.541,22.4096,-69.5801,-59.7209,6.7981,-19.7754,right,11611553
0.7528,0.188,0.6555,0.0042,0.0347,0.1265,-0.6813,0.115,-0.4346,3.9307,1.8051,-7.2632,-143.1315,99.5597,-276.8555,-40.6494,33.4074,-97.3511,right,11611553
0.8469,0.1622,0.6036,0.0169,0.0319,0.1279,-0.5737,0.13,-0.4779,-5.188,16.4471,-43.7012,-136.5885,160.242,-434.5093,-41.0563,63.7166,-173.9502,right,11611553
0.6883,0.2254,0.7331,0.1008,0.039,0.1229,-0.7352,0.1666,-0.5005,6.6325,3.9845,-13.1226,-146.521,41.6436,-155.5786,-46.2484,13.4273,-44.4946,right,11611553
0.7857,0.2361,0.7703,0.0562,0.0388,0.1099,-0.6225,0.185,-0.5913,14.209,6.0417,-19.5312,-167.4316,82.2016,-263.9771,-50.6144,25.7548,-84.7168,right,11611553
0.6023,0.2189,0.7076,0.0903,0.045,0.1476,-0.8004,0.1335,-0.4468,7.8125,2.9192,-9.1553,-147.2982,32.6277,-81.1768,-52.4048,8.1921,-26.3062,right,11611553
0.6608,0.2974,0.8463,0.2385,0.0513,0.1434,-0.6743,0.2411,-0.6694,4.0324,11.85,-37.4756,-182.6131,44.0547,-128.8452,-54.187,17.2273,-45.3491,left,11611553
0.4405,0.1649,0.5728,0.353,0.051,0.1639,-0.8553,0.1037,-0.4215,16.2638,18.861,-57.1289,-105.7495,40.5933,-125.061,-35.0545,14.1064,-39.856,left,11611553
0.6069,0.22,0.6926,0.236,0.0379,0.1334,-0.7809,0.1742,-0.5294,7.4015,2.3934,-8.1177,-133.0322,29.6347,-88.562,-41.1825,6.5764,-21.2402,left,11611553
0.4913,0.2001,0.6205,0.1994,0.0347,0.1125,-0.8946,0.1352,-0.4197,5.9448,6.982,-21.3013,-131.8848,21.4819,-73.9136,-23.2869,7.8564,-25.5127,left,11611553
0.5616,0.2567,0.7987,0.1476,0.0508,0.1771,-0.821,0.1907,-0.5911,-9.0413,7.6047,-21.7896,-164.4531,38.051,-138.1836,-30.9692,5.213,-15.564,left,11611553
0.5631,0.2198,0.7722,0.1962,0.0414,0.1448,-0.8256,0.1354,-0.4355,4.8869,10.3772,-39.856,-140.0472,16.6156,-58.2886,-43.1152,4.8195,-16.6626,left,11611553
0.2732,0.1041,0.3115,0.2368,0.0145,0.0508,-0.9914,0.0369,-0.1158,-0.0936,2.8592,-10.2539,-61.5601,37.0383,-111.9995,-7.2062,5.0355,-18.1274,left,11611553
0.3886,0.1487,0.4701,0.2987,0.017,0.0486,-0.9171,0.0665,-0.1864,3.5563,5.6922,-18.9819,-80.717,14.8714,-44.7388,-29.4596,4.7387,-15.7471,left,11611553
0.4805,0.1687,0.5422,0.1944,0.0061,0.0233,-0.8926,0.0812,-0.3107,8.488,4.8411,-17.0288,-104.3457,17.2614,-54.1992,-24.4995,5.7358,-23.1934,left,11611553
0.3543,0.163,0.5257,0.1417,0.0243,0.0759,-0.9602,0.1077,-0.3294,11.9751,8.6239,-27.2217,-87.8052,33.0217,-98.3887,-16.1173,7.2933,-25.9399,left,11611553
0.4258,0.1637,0.5131,0.1472,0.0168,0.0554,-0.9442,0.1316,-0.3659,8.4473,6.2707,-21.9116,-111.1694,24.1678,-83.8623,-18.8965,5.3433,-18.7988,left,11611553
0.4506,0.21,0.5865,0.1597,0.0356,0.0958,-0.9458,0.0904,-0.2858,13.9364,4.3097,-13.9771,-123.1812,14.8778,-48.9502,-18.9412,7.8047,-29.8462,left,11611553
0.6832,0.2737,0.8491,0.0622,0.0328,0.1044,-0.7123,0.2197,-0.6783,19.4702,3.691,-13.3667,-187.2559,33.5836,-113.6475,-55.009,15.9728,-47.4854,left,11611553
0.5624,0.2265,0.6791,0.0896,0.0173,0.0466,-0.83,0.1504,-0.492,14.9129,3.6781,-14.7705,-151.001,20.3447,-76.7822,-25.2686,12.6401,-36.3159,left,11611553
0.4846,0.1985,0.6758,0.0828,0.0195,0.0755,-0.898,0.1155,-0.387,17.7653,4.6541,-16.0522,-132.2957,20.2528,-75.7446,-26.884,11.5844,-39.3066,left,11611553
0.6344,0.2364,0.7689,0.0209,0.0361,0.1077,-0.7631,0.1645,-0.5153,8.8013,12.9883,-42.7246,-172.5342,21.3157,-70.4346,-36.0718,11.0539,-38.7573,left,11611553
0.658,0.2629,0.7726,0.099,0.0196,0.0693,-0.7364,0.1794,-0.552,12.3739,6.1618,-18.4937,-168.4937,64.5357,-192.3828,-27.7262,13.6087,-37.4756,left,11611553
0.5711,0.2598,0.7911,0.0463,0.0099,0.0349,-0.8217,0.187,-0.5867,9.9202,10.2223,-40.6494,-171.9116,18.6369,-67.9932,-30.0334,6.6511,-22.2778,left,11611553
0.6278,0.2386,0.7674,0.0205,0.027,0.0994,-0.7664,0.162,-0.5114,9.1471,5.5742,-18.9209,-169.6004,41.7224,-124.5728,-33.7687,15.2086,-40.5273,left,11611553
0.6987,0.2677,0.8162,0.0047,0.0365,0.1348,-0.6811,0.2309,-0.7189,12.443,6.3223,-23.9868,-192.2323,36.7037,-131.7139,-41.7806,18.7359,-66.4673,left,11611553
0.6664,0.2766,0.8348,0.0934,0.0346,0.093,-0.717,0.2446,-0.7471,13.387,4.9615,-16.1743,-186.7188,42.231,-146.0571,-36.202,10.913,-34.0576,left,11611553
0.7547,0.2829,0.8944,0.0346,0.02,0.0922,-0.6547,0.23,-0.719,8.0037,9.9104,-38.6963,-203.5441,48.2565,-176.0254,-37.3454,12.6507,-44.8608,left,11611553
